pair_id,ref_path,wide_path,gt_x,gt_y,style,regime,pitch_nm,rotation_deg,landmark,landmark_size_nm,landmark_wide_px,difficulty,size_over_res,coarse_period_nm,n_instances,ler_3sigma_nm,ler_xi_nm,wide_res_nm,placement,ref_blur_nm,wide_blur_nm,ref_dose,wide_dose,wide_charging,ref_drift_nm,wide_drift_nm,ref_vib_nm,wide_vib_nm,render_mode,seed
03013132,images/03013132_ref.png,images/03013132_wide.png,557.2836,483.3703,dram,resolved,214.226,0.5411,plus,400.0,40.0,normal,9.796,3966.6,25,1.86,7.93,40.83,stage_prior_periodic,1.468,16.811,28.09148344980785,6.030145561280349,0.998,3.88,6.63,0.69,0.65,physical,3013132
03013133,images/03013133_ref.png,images/03013133_wide.png,431.7586,476.9486,finfet,aliased,25.704,1.0235,pad,400.0,40.0,normal,9.564,0.0,1,1.99,7.8,41.82,stage_prior,0.973,17.244,32.70637201198195,5.638915812130721,1.522,0.04,13.61,1.13,3.37,physical,3013133
03013134,images/03013134_ref.png,images/03013134_wide.png,387.7757,738.8146,dram,aliased,32.056,2.348,pad,182.2,18.22,hard,7.127,0.0,1,2.68,8.78,25.57,stage_prior,0.803,9.991,50.08333814806307,13.222997084933974,0.0,2.51,11.24,0.81,7.53,physical,3013134
03013135,images/03013135_ref.png,images/03013135_wide.png,566.8874,563.4473,finfet,coarse,56.827,3.358,pad,360.34,36.03,normal,8.858,0.0,1,3.49,10.62,40.68,stage_prior,1.083,16.744,34.510248661567765,6.044415662828661,0.672,2.71,2.85,0.39,3.15,physical,3013135
03013136,images/03013136_ref.png,images/03013136_wide.png,495.6631,483.031,finfet,resolved,113.837,4.7551,pad,244.67,24.47,hard,6.518,1401.3,121,3.21,9.56,37.54,stage_prior_periodic,0.983,15.364,39.46976930190798,11.197591573386404,0.0,1.32,1.1,0.2,7.04,physical,3013136
03013137,images/03013137_ref.png,images/03013137_wide.png,175.3036,745.2795,finfet,aliased,39.27,1.1344,pad,375.22,37.52,normal,19.875,0.0,1,2.83,10.96,18.88,stage_prior,1.162,6.799,49.45707847000775,8.543929174529929,0.0,1.44,3.01,0.7,4.62,physical,3013137
03013138,images/03013138_ref.png,images/03013138_wide.png,698.6214,363.1084,dram,resolved,103.633,0.5473,plus,400.0,40.0,normal,10.247,0.0,1,3.38,9.55,39.04,stage_prior,1.467,16.023,30.656063402442328,3.273620033808621,0.0,3.2,9.48,1.15,2.06,physical,3013138
03013139,images/03013139_ref.png,images/03013139_wide.png,174.3251,860.059,finfet,coarse,56.414,4.2829,plus,183.02,18.3,hard,6.688,0.0,1,2.85,12.41,27.37,stage_prior,1.049,10.817,59.47003300547307,5.663692172832799,0.781,3.73,6.97,0.84,4.27,physical,3013139
03013140,images/03013140_ref.png,images/03013140_wide.png,408.7826,641.7883,dram,resolved,108.364,1.4943,plus,143.15,14.31,hard,5.726,0.0,1,1.91,8.3,25.0,stage_prior,1.426,9.729,47.062301419595116,3.679869255903721,3.275,2.4,5.3,0.8,2.43,physical,3013140
03013141,images/03013141_ref.png,images/03013141_wide.png,554.522,204.4286,dram,resolved,265.181,3.5791,plus,129.71,12.97,hard,7.763,0.0,1,1.9,10.21,16.71,stage_prior,0.991,5.684,34.927721616322685,4.48041233207148,0.0,0.69,12.81,1.31,7.19,physical,3013141
03013142,images/03013142_ref.png,images/03013142_wide.png,529.9211,513.5456,finfet,coarse,62.207,3.6606,pad,400.0,40.0,normal,15.021,3521.2,25,2.93,8.28,26.63,stage_prior_periodic,1.473,10.48,44.90345330296915,9.545864660265911,0.0,2.53,5.2,1.39,0.98,physical,3013142
03013143,images/03013143_ref.png,images/03013143_wide.png,452.2276,639.1689,dram,resolved,153.926,2.6922,plus,400.0,40.0,normal,11.667,0.0,1,3.6,12.5,34.28,stage_prior,0.895,13.925,47.85795588546752,11.389438754920176,0.0,2.9,0.29,0.51,4.03,physical,3013143
03013144,images/03013144_ref.png,images/03013144_wide.png,429.0908,417.8917,finfet,resolved,89.038,3.8891,plus,400.0,40.0,normal,9.686,0.0,1,2.19,12.05,41.3,stage_prior,0.895,17.013,54.59669067885632,3.65150963558238,2.954,3.98,7.35,0.63,2.9,physical,3013144
03013145,images/03013145_ref.png,images/03013145_wide.png,464.2622,477.5222,dram,coarse,63.482,3.702,pad,366.2,36.62,normal,11.342,0.0,1,1.83,9.48,32.29,stage_prior,0.985,13.036,29.196825457687417,3.140309413019234,0.0,0.98,3.9,1.18,4.22,physical,3013145
03013146,images/03013146_ref.png,images/03013146_wide.png,928.6376,72.7772,dram,resolved,219.236,2.6252,plus,400.0,40.0,normal,11.071,0.0,1,1.98,12.07,36.13,uniform,0.852,14.742,26.368606599759698,2.0858007981553843,3.448,1.29,4.92,0.02,1.53,physical,3013146
03013147,images/03013147_ref.png,images/03013147_wide.png,545.454,375.129,finfet,resolved,239.768,1.5933,plus,400.0,40.0,normal,11.25,0.0,1,3.62,8.06,35.56,uniform,1.339,14.489,36.610428801911425,5.859116135572009,3.444,3.79,5.97,0.65,0.62,physical,3013147
03013148,images/03013148_ref.png,images/03013148_wide.png,494.7332,494.0803,finfet,resolved,137.091,4.6839,pad,400.0,40.0,normal,10.839,3098.0,49,1.84,7.98,36.9,stage_prior_periodic,1.054,15.084,47.69437350451738,7.556050122864748,0.354,0.46,13.37,0.11,5.41,physical,3013148
03013149,images/03013149_ref.png,images/03013149_wide.png,393.5466,466.551,dram,resolved,141.548,4.4659,plus,134.08,13.41,hard,5.046,2805.8,49,2.2,11.85,26.57,stage_prior_periodic,0.966,10.453,25.711136780872824,9.914700575086004,1.047,3.56,11.38,0.02,5.93,physical,3013149
03013150,images/03013150_ref.png,images/03013150_wide.png,456.1888,272.6036,finfet,resolved,276.769,2.3776,pad,140.63,14.06,hard,7.833,0.0,1,2.08,8.56,17.95,stage_prior,1.332,6.331,49.52926971286776,3.259799177262002,1.797,3.71,6.43,0.64,2.09,physical,3013150
03013151,images/03013151_ref.png,images/03013151_wide.png,394.5097,621.1263,finfet,resolved,229.779,2.8265,pad,79.9,7.99,hard,5.567,0.0,1,2.41,9.52,14.35,stage_prior,1.053,4.371,54.85277593605308,4.614955950376741,0.0,1.63,7.93,0.93,1.62,physical,3013151
03013152,images/03013152_ref.png,images/03013152_wide.png,489.7042,546.4477,finfet,resolved,216.849,0.7308,pad,344.61,34.46,hard,7.314,1425.8,121,2.09,10.27,47.12,stage_prior_periodic,1.545,19.553,48.165498722683736,4.594760403260862,0.85,2.39,0.42,0.29,4.07,physical,3013152
03013153,images/03013153_ref.png,images/03013153_wide.png,488.1463,474.8028,dram,coarse,54.326,2.3855,pad,264.14,26.41,normal,15.138,2418.5,49,2.26,7.54,17.45,stage_prior_periodic,0.907,6.072,55.42736506045857,20.152051039405617,0.676,1.1,1.77,0.86,5.56,physical,3013153
03013154,images/03013154_ref.png,images/03013154_wide.png,209.9482,235.0523,finfet,resolved,108.193,2.5775,pad,323.16,32.32,normal,13.913,0.0,1,2.58,9.71,23.23,uniform,1.421,8.902,46.42861078769119,3.784535835500694,1.009,3.79,1.35,1.22,5.26,physical,3013154
03013155,images/03013155_ref.png,images/03013155_wide.png,270.0776,231.9031,finfet,coarse,46.851,4.3753,plus,400.0,40.0,normal,12.69,0.0,1,2.9,11.5,31.52,uniform,1.284,12.694,49.00175591451658,11.796467761331787,0.0,0.74,1.15,1.26,6.13,physical,3013155
03013156,images/03013156_ref.png,images/03013156_wide.png,569.5098,399.8482,finfet,coarse,63.712,2.4524,plus,306.94,30.69,normal,9.697,3766.6,25,2.21,8.63,31.65,stage_prior_periodic,1.14,12.753,29.98906978421595,2.015414574769637,0.0,3.6,0.49,1.49,0.48,physical,3013156
03013157,images/03013157_ref.png,images/03013157_wide.png,205.8062,293.1003,finfet,resolved,278.921,4.2033,pad,170.13,17.01,hard,5.058,0.0,1,2.58,8.97,33.64,stage_prior,1.325,13.638,51.97417646810788,12.277781124668019,3.101,0.25,3.51,0.18,5.39,physical,3013157
03013158,images/03013158_ref.png,images/03013158_wide.png,531.8076,538.4923,dram,resolved,305.869,0.6558,plus,188.29,18.83,normal,11.241,0.0,1,2.76,8.33,16.75,stage_prior,1.226,5.706,48.92082574291202,3.1142557706302143,1.226,1.57,8.82,0.59,4.21,physical,3013158
03013159,images/03013159_ref.png,images/03013159_wide.png,623.6605,536.9139,finfet,coarse,69.74,1.7144,plus,338.32,33.83,normal,16.382,2939.1,49,2.79,10.78,20.65,stage_prior_periodic,0.838,7.672,50.17145244122001,3.744293921312437,1.322,3.99,0.73,1.02,6.97,physical,3013159
03013160,images/03013160_ref.png,images/03013160_wide.png,496.3942,532.7745,dram,aliased,32.714,3.7664,plus,34.13,3.41,below_floor,0.918,0.0,1,3.24,12.2,37.2,stage_prior,1.599,15.214,51.673744333887925,5.495183317477308,0.0,1.15,4.51,0.41,6.46,physical,3013160
03013161,images/03013161_ref.png,images/03013161_wide.png,527.3521,912.4595,finfet,resolved,204.88,2.3669,plus,187.74,18.77,hard,7.139,0.0,1,2.37,10.16,26.3,uniform,1.4,10.328,32.77830062712904,3.85046841820163,2.136,0.08,13.38,1.3,6.62,physical,3013161
03013162,images/03013162_ref.png,images/03013162_wide.png,571.44,416.5835,dram,resolved,262.829,4.6787,plus,400.0,40.0,normal,11.219,3677.5,25,3.35,10.04,35.65,stage_prior_periodic,1.433,14.532,40.80226994067722,4.443001359199457,0.0,2.73,12.7,0.33,6.43,physical,3013162
03013163,images/03013163_ref.png,images/03013163_wide.png,472.9957,450.0139,finfet,resolved,124.467,0.5951,pad,305.21,30.52,hard,7.153,1436.6,121,3.29,11.45,42.67,stage_prior_periodic,1.509,17.613,52.681123552092956,7.445859961349349,0.25,0.33,0.92,0.53,7.93,physical,3013163
03013164,images/03013164_ref.png,images/03013164_wide.png,650.4121,507.3707,finfet,resolved,293.814,2.6861,pad,134.97,13.5,hard,7.148,0.0,1,3.6,9.03,18.88,stage_prior,1.183,6.801,30.14404914688579,2.675507006722472,1.474,2.67,0.42,1.05,0.27,physical,3013164
03013165,images/03013165_ref.png,images/03013165_wide.png,547.567,523.6768,finfet,resolved,112.767,2.0263,pad,400.0,40.0,normal,9.167,0.0,1,3.35,12.49,43.64,stage_prior,1.503,18.036,52.175812092337665,5.375048350312602,3.562,2.37,9.06,1.27,0.9,physical,3013165
03013166,images/03013166_ref.png,images/03013166_wide.png,371.3129,395.4425,dram,coarse,49.544,0.2665,pad,400.0,40.0,normal,9.434,0.0,1,3.47,8.98,42.4,stage_prior,1.167,17.497,40.01948176396871,7.244555776013764,3.637,0.34,6.7,0.37,6.63,physical,3013166
03013167,images/03013167_ref.png,images/03013167_wide.png,687.203,686.7703,dram,resolved,84.163,1.1385,pad,400.0,40.0,normal,12.266,0.0,1,2.15,8.27,32.61,uniform,1.537,13.18,41.02583007065814,2.640275515115145,0.54,0.33,2.76,0.61,4.98,physical,3013167
03013168,images/03013168_ref.png,images/03013168_wide.png,472.8147,484.0045,dram,resolved,149.253,4.5741,plus,300.59,30.06,normal,10.477,2154.9,81,2.87,12.75,28.69,stage_prior_periodic,0.812,11.419,36.05510061819462,3.968349822874358,0.0,3.19,8.61,0.13,2.0,physical,3013168
03013169,images/03013169_ref.png,images/03013169_wide.png,506.8354,535.9642,dram,coarse,44.94,1.718,plus,400.0,40.0,normal,10.463,0.0,1,2.71,11.27,38.23,uniform,1.073,15.668,40.495249644377914,15.825067586523476,0.784,1.43,5.54,1.28,0.51,physical,3013169
03013170,images/03013170_ref.png,images/03013170_wide.png,339.7953,550.913,finfet,coarse,62.181,2.0742,plus,130.11,13.01,hard,6.765,0.0,1,3.7,10.22,19.23,stage_prior,1.54,6.976,30.344444712819907,2.6804606258989576,0.0,3.37,13.78,0.26,4.46,physical,3013170
03013171,images/03013171_ref.png,images/03013171_wide.png,517.6728,474.2966,dram,aliased,39.952,2.972,pad,224.15,22.41,hard,5.489,0.0,1,1.97,12.65,40.84,stage_prior,1.371,16.812,49.18660938595584,16.771726791089158,0.67,1.96,9.7,1.02,5.73,physical,3013171
03013172,images/03013172_ref.png,images/03013172_wide.png,489.2748,495.574,dram,resolved,215.895,1.9788,plus,400.0,40.0,normal,9.786,0.0,1,2.31,7.28,40.88,stage_prior,1.162,16.83,40.78211691005137,4.567491434356955,0.0,1.82,6.32,1.42,5.1,physical,3013172
03013173,images/03013173_ref.png,images/03013173_wide.png,357.4495,83.9339,finfet,resolved,159.832,0.6738,plus,304.66,30.47,normal,8.449,0.0,1,3.18,9.1,36.06,uniform,1.051,14.711,54.51611010420139,3.516825660257679,3.635,0.73,10.42,1.15,1.68,physical,3013173
03013174,images/03013174_ref.png,images/03013174_wide.png,456.2534,461.6993,finfet,resolved,195.092,1.632,pad,400.0,40.0,normal,8.331,2305.3,81,2.82,8.97,48.01,stage_prior_periodic,1.551,19.94,35.85776722984687,4.12517555084213,1.927,0.89,6.03,0.9,7.79,physical,3013174
03013175,images/03013175_ref.png,images/03013175_wide.png,341.5621,543.586,dram,coarse,68.265,4.6863,plus,212.33,21.23,hard,5.859,3950.5,25,2.76,10.36,36.24,stage_prior_periodic,1.015,14.792,40.67576759712898,11.831049181747236,0.0,3.89,11.51,1.3,1.07,physical,3013175
03013176,images/03013176_ref.png,images/03013176_wide.png,374.4846,499.2558,dram,resolved,302.39,4.3384,pad,236.85,23.69,normal,11.778,0.0,1,3.53,10.27,20.11,stage_prior,1.373,7.409,45.326901874690606,3.877558095223943,0.0,3.27,10.47,0.27,1.61,physical,3013176
03013177,images/03013177_ref.png,images/03013177_wide.png,635.1308,507.9593,dram,resolved,96.065,1.2267,plus,400.0,40.0,normal,10.088,0.0,1,3.26,12.83,39.65,stage_prior,1.495,16.293,27.826915880937598,2.2665943746449897,0.0,1.4,11.03,1.06,4.13,physical,3013177
03013178,images/03013178_ref.png,images/03013178_wide.png,490.8705,493.7157,finfet,resolved,159.103,2.6179,plus,170.19,17.02,hard,7.696,1666.5,121,3.33,7.74,22.11,stage_prior_periodic,1.106,8.375,56.50953746145877,10.211708335846566,1.8,0.34,12.17,0.45,0.14,physical,3013178
03013179,images/03013179_ref.png,images/03013179_wide.png,494.0875,514.3144,dram,resolved,89.048,3.3814,pad,398.24,39.82,normal,17.541,2227.7,81,3.35,12.22,22.7,stage_prior_periodic,1.054,8.655,50.11739241711087,3.1995858478618717,0.0,0.8,11.96,0.47,5.81,physical,3013179
03013180,images/03013180_ref.png,images/03013180_wide.png,351.5743,545.8746,dram,aliased,30.435,1.8736,pad,400.0,40.0,normal,9.216,0.0,1,3.45,8.37,43.4,stage_prior,1.415,17.935,48.47816000838259,3.787099914817405,0.0,3.01,0.62,1.1,5.18,physical,3013180
03013181,images/03013181_ref.png,images/03013181_wide.png,703.8558,393.4066,finfet,resolved,304.543,2.9441,plus,222.93,22.29,hard,7.487,0.0,1,1.88,11.67,29.78,uniform,1.439,11.909,59.68913325541255,9.930436488137257,0.0,1.22,4.31,0.13,6.01,physical,3013181
03013182,images/03013182_ref.png,images/03013182_wide.png,476.5603,468.7189,finfet,resolved,160.636,1.1885,plus,400.0,40.0,normal,17.79,1683.0,121,3.68,9.42,22.48,stage_prior_periodic,1.198,8.551,38.455623913266706,8.67431241992347,3.868,1.14,4.51,0.27,5.38,physical,3013182
03013183,images/03013183_ref.png,images/03013183_wide.png,756.9879,465.0793,finfet,resolved,184.39,4.8501,plus,235.08,23.51,normal,13.844,0.0,1,3.29,12.17,16.98,stage_prior,1.023,5.827,36.7564806207689,7.326202292781254,0.0,1.14,1.22,0.26,0.01,physical,3013183
03013184,images/03013184_ref.png,images/03013184_wide.png,408.8129,396.7183,dram,coarse,45.262,1.6814,pad,86.35,8.63,below_floor,1.904,0.0,1,2.14,9.61,45.35,stage_prior,1.116,18.784,26.261820735438587,10.014235340037995,0.0,3.51,0.79,0.5,1.97,physical,3013184
03013185,images/03013185_ref.png,images/03013185_wide.png,565.5518,703.3646,finfet,resolved,148.272,2.2854,plus,400.0,40.0,normal,9.602,0.0,1,3.59,10.24,41.66,stage_prior,1.337,17.171,44.04727114009666,2.9125485936743614,0.729,0.88,5.05,1.42,4.3,physical,3013185
03013186,images/03013186_ref.png,images/03013186_wide.png,541.6216,602.1806,finfet,resolved,94.832,2.9773,plus,30.0,3.0,below_floor,1.938,3898.5,25,2.16,12.35,15.48,stage_prior_periodic,0.896,5.017,36.360667959716515,6.362821946228761,0.0,1.52,2.11,0.47,0.24,physical,3013186
03013187,images/03013187_ref.png,images/03013187_wide.png,435.9352,472.2907,finfet,coarse,59.551,1.975,plus,139.6,13.96,hard,5.752,0.0,1,2.31,11.63,24.27,stage_prior,1.082,9.391,55.581630875239526,6.347086800897643,3.165,2.02,7.12,0.67,6.37,physical,3013187
03013188,images/03013188_ref.png,images/03013188_wide.png,684.9531,729.3448,dram,resolved,91.626,3.5863,pad,270.63,27.06,normal,16.784,0.0,1,2.81,8.56,16.12,stage_prior,0.913,5.371,38.53401983793039,7.221645698060018,1.571,2.18,12.4,1.43,1.12,physical,3013188
03013189,images/03013189_ref.png,images/03013189_wide.png,612.7585,417.5108,finfet,resolved,82.564,1.995,plus,247.02,24.7,normal,12.303,0.0,1,1.92,9.52,20.08,stage_prior,1.259,7.393,41.52020293742395,3.7392586815731996,0.0,3.78,3.32,1.01,0.21,physical,3013189
03013190,images/03013190_ref.png,images/03013190_wide.png,503.0603,464.2226,dram,resolved,302.678,0.1559,pad,317.8,31.78,normal,11.332,1387.8,169,3.02,8.98,28.05,stage_prior_periodic,0.985,11.126,56.124997035850996,7.980659504683257,0.402,1.04,8.03,1.19,1.13,physical,3013190
03013191,images/03013191_ref.png,images/03013191_wide.png,511.9747,440.3068,dram,resolved,178.174,1.7937,plus,339.69,33.97,normal,11.52,1358.6,169,2.26,9.0,29.49,stage_prior_periodic,1.165,11.779,33.95642909646233,2.611363075185837,0.052,3.06,2.38,0.6,6.84,physical,3013191
03013192,images/03013192_ref.png,images/03013192_wide.png,475.7754,531.5252,dram,resolved,119.634,0.069,pad,400.0,40.0,normal,9.893,1704.3,121,3.62,7.79,40.43,stage_prior_periodic,1.118,16.635,52.21885088189005,3.7629113776704326,0.0,3.2,12.93,1.33,1.64,physical,3013192
03013193,images/03013193_ref.png,images/03013193_wide.png,499.4514,498.2929,finfet,resolved,297.837,0.9825,pad,177.5,17.75,hard,5.602,3098.2,49,2.91,12.28,31.69,stage_prior_periodic,1.456,12.768,49.10606604155327,9.49908971566576,2.097,2.41,7.16,1.39,3.55,physical,3013193
03013194,images/03013194_ref.png,images/03013194_wide.png,79.677,581.1213,dram,resolved,218.177,1.0352,pad,30.0,3.0,below_floor,1.291,0.0,1,3.9,12.57,23.24,uniform,0.908,8.91,27.696961498836416,3.623790168254804,0.0,0.81,3.52,0.59,6.02,physical,3013194
03013195,images/03013195_ref.png,images/03013195_wide.png,507.265,573.4576,dram,resolved,309.954,2.4805,plus,229.8,22.98,normal,8.203,2614.3,49,2.57,11.75,28.01,stage_prior_periodic,1.118,11.112,41.493822495366544,4.21607230166747,0.0,2.45,0.33,1.48,7.12,physical,3013195
03013196,images/03013196_ref.png,images/03013196_wide.png,433.6971,554.6667,dram,resolved,210.14,4.6418,pad,188.13,18.81,hard,5.128,0.0,1,2.47,9.04,36.69,stage_prior,1.174,14.989,43.68336259432154,2.814881470982121,1.22,1.51,1.09,0.32,2.45,physical,3013196
03013197,images/03013197_ref.png,images/03013197_wide.png,542.3166,566.9536,dram,aliased,38.26,0.8907,plus,140.87,14.09,hard,5.932,1863.7,81,2.63,11.42,23.75,stage_prior_periodic,0.964,9.146,36.45430349321627,8.276053130343298,0.0,2.86,4.1,0.91,5.94,physical,3013197
03013198,images/03013198_ref.png,images/03013198_wide.png,271.2311,425.1144,dram,aliased,31.591,0.2894,pad,189.54,18.95,hard,7.993,0.0,1,2.4,11.19,23.71,stage_prior,1.598,9.131,30.877983842432386,3.031196693423453,1.604,0.25,5.22,1.16,4.83,physical,3013198
03013199,images/03013199_ref.png,images/03013199_wide.png,187.075,261.1985,dram,resolved,171.969,4.4337,pad,393.01,39.3,normal,8.763,0.0,1,3.47,8.79,44.85,uniform,1.301,18.564,51.79114675708601,8.389365596651716,2.235,0.6,13.91,0.92,3.03,physical,3013199
03013200,images/03013200_ref.png,images/03013200_wide.png,544.1022,561.6096,finfet,resolved,292.842,1.8878,plus,400.0,40.0,normal,11.772,2417.2,49,2.05,10.21,33.98,stage_prior_periodic,1.338,13.789,51.610292558671276,6.044283254629042,0.559,2.71,2.99,0.14,2.62,physical,3013200
03013201,images/03013201_ref.png,images/03013201_wide.png,282.2014,273.165,dram,resolved,288.639,2.836,pad,400.0,40.0,normal,9.03,0.0,1,2.92,9.79,44.3,uniform,1.58,18.324,30.426098270940948,2.602234086464217,3.015,2.59,0.56,0.07,2.93,physical,3013201
03013202,images/03013202_ref.png,images/03013202_wide.png,231.6803,637.4167,finfet,resolved,143.918,3.6556,pad,400.0,40.0,normal,9.752,0.0,1,3.15,7.91,41.02,stage_prior,1.452,16.892,34.89824673386928,3.931990382591169,0.0,0.62,5.34,0.22,7.74,physical,3013202
03013203,images/03013203_ref.png,images/03013203_wide.png,474.3135,430.785,finfet,coarse,56.689,2.0828,pad,256.95,25.69,normal,9.761,1779.1,81,3.57,10.63,26.32,stage_prior_periodic,1.144,10.34,46.05236318677618,6.175081521717976,2.56,0.18,13.09,1.16,3.29,physical,3013203
03013204,images/03013204_ref.png,images/03013204_wide.png,417.9245,405.8314,dram,resolved,298.181,1.8003,plus,175.55,17.56,hard,6.24,3472.8,49,2.19,12.32,28.14,stage_prior_periodic,1.418,11.167,26.137295285666756,2.283050062100726,0.0,3.85,11.91,1.46,6.51,physical,3013204
03013205,images/03013205_ref.png,images/03013205_wide.png,589.9422,307.4943,finfet,resolved,300.725,0.1693,plus,400.0,40.0,normal,13.244,0.0,1,2.84,9.87,30.2,stage_prior,1.258,12.102,42.08090999600368,6.456290671993486,0.0,0.86,4.98,0.85,6.17,physical,3013205
03013206,images/03013206_ref.png,images/03013206_wide.png,539.3527,508.9689,finfet,aliased,34.654,2.2482,plus,264.57,26.46,hard,6.645,1763.5,81,2.31,11.61,39.82,stage_prior_periodic,1.49,16.365,31.807305944916486,9.512614611991218,0.0,2.52,2.28,0.06,7.7,physical,3013206
03013207,images/03013207_ref.png,images/03013207_wide.png,547.1618,512.8314,finfet,resolved,278.411,0.4564,plus,240.76,24.08,hard,5.069,1996.0,81,3.39,7.82,47.5,stage_prior_periodic,0.882,19.716,39.77616221141387,2.7518654629657857,0.0,1.04,2.81,1.41,4.3,physical,3013207
03013208,images/03013208_ref.png,images/03013208_wide.png,398.383,399.2723,dram,coarse,48.42,2.7236,plus,400.0,40.0,normal,11.064,3752.2,25,2.97,9.89,36.15,stage_prior_periodic,1.123,14.753,39.49817771593338,2.554302620097272,2.508,2.3,7.33,1.06,6.8,physical,3013208
03013209,images/03013209_ref.png,images/03013209_wide.png,450.7297,289.7299,finfet,aliased,41.829,3.4705,plus,120.06,12.01,hard,6.494,0.0,1,1.99,11.49,18.49,stage_prior,0.903,6.603,40.256327352948276,11.643261438153038,0.0,0.5,12.96,1.46,0.33,physical,3013209
03013210,images/03013210_ref.png,images/03013210_wide.png,447.8096,543.9048,finfet,resolved,311.024,3.4622,plus,400.0,40.0,normal,10.105,0.0,1,1.83,7.29,39.58,stage_prior,0.983,16.263,41.2001812499489,3.7833507628313487,3.213,3.98,13.13,1.14,1.39,physical,3013210
03013211,images/03013211_ref.png,images/03013211_wide.png,516.6375,496.3316,dram,coarse,49.144,4.3671,plus,34.24,3.42,below_floor,1.96,1021.6,225,2.36,7.21,17.47,stage_prior_periodic,1.082,6.084,43.9278394447725,2.8720022438164623,0.0,3.62,9.87,1.24,3.11,physical,3013211
03013212,images/03013212_ref.png,images/03013212_wide.png,426.8425,482.7894,dram,resolved,158.92,0.5613,plus,319.05,31.9,normal,16.741,1960.9,81,2.85,9.18,19.06,stage_prior_periodic,1.204,6.889,37.90550144674355,9.447132319310532,0.0,3.94,7.71,0.71,2.31,physical,3013212
03013213,images/03013213_ref.png,images/03013213_wide.png,476.7808,511.5913,finfet,coarse,43.941,3.8164,pad,400.0,40.0,normal,13.953,1048.9,225,3.48,8.24,28.67,stage_prior_periodic,1.116,11.408,46.28749172940972,11.280151243350806,0.0,2.8,4.15,1.32,4.61,physical,3013213
03013214,images/03013214_ref.png,images/03013214_wide.png,372.8093,476.1624,finfet,resolved,96.264,0.4877,plus,370.17,37.02,normal,15.908,0.0,1,2.43,7.75,23.27,stage_prior,0.802,8.922,26.59848150393059,9.530977411079796,0.334,3.9,11.32,1.19,0.03,physical,3013214
03013215,images/03013215_ref.png,images/03013215_wide.png,597.3749,884.1466,finfet,coarse,55.079,2.2206,pad,400.0,40.0,normal,19.189,0.0,1,2.26,10.59,20.85,uniform,1.47,7.767,50.297498360432186,18.807463672025396,0.0,3.48,13.72,0.94,0.25,physical,3013215
03013216,images/03013216_ref.png,images/03013216_wide.png,422.1511,442.7734,dram,coarse,67.222,1.6006,plus,361.42,36.14,normal,9.722,2505.3,49,2.89,11.08,37.18,stage_prior_periodic,1.553,15.204,46.410460307772965,6.409576277519848,0.0,1.51,6.67,0.55,4.26,physical,3013216
03013217,images/03013217_ref.png,images/03013217_wide.png,486.4067,347.4798,dram,aliased,37.814,2.7853,plus,209.25,20.93,hard,7.14,0.0,1,3.16,8.02,29.31,stage_prior,1.08,11.698,50.05624957934347,3.1968041172292616,0.977,0.79,10.3,0.56,3.58,physical,3013217
03013218,images/03013218_ref.png,images/03013218_wide.png,774.4141,831.9731,dram,resolved,128.505,3.0268,plus,197.34,19.73,normal,9.577,0.0,1,2.48,7.55,20.61,uniform,1.52,7.65,52.15779194013316,5.57148814985843,2.804,3.06,13.69,1.43,5.16,physical,3013218
03013219,images/03013219_ref.png,images/03013219_wide.png,668.3008,80.6005,finfet,aliased,32.987,2.2315,plus,216.19,21.62,hard,6.747,0.0,1,2.94,10.16,32.04,uniform,0.986,12.926,28.044191874298413,4.850545898546623,0.95,0.01,11.65,0.02,4.07,physical,3013219
03013220,images/03013220_ref.png,images/03013220_wide.png,627.1651,536.3213,dram,aliased,33.746,3.812,pad,400.0,40.0,normal,15.461,0.0,1,3.13,11.44,25.87,stage_prior,0.919,10.132,48.55168728518397,3.133225859747397,1.43,2.58,4.78,0.33,7.27,physical,3013220
03013221,images/03013221_ref.png,images/03013221_wide.png,556.213,512.3193,finfet,resolved,119.66,0.8052,plus,195.12,19.51,normal,11.021,1460.1,121,3.3,8.54,17.7,stage_prior_periodic,1.599,6.204,33.160308336415056,2.435882359997651,0.0,0.18,4.4,0.93,2.01,physical,3013221
03013222,images/03013222_ref.png,images/03013222_wide.png,547.3175,447.8173,dram,coarse,44.015,1.7221,pad,133.36,13.34,hard,7.448,3755.9,25,1.97,12.46,17.91,stage_prior_periodic,1.51,6.308,39.498496747210496,3.5914313831101765,3.057,2.7,9.22,1.19,3.06,physical,3013222
03013223,images/03013223_ref.png,images/03013223_wide.png,511.9973,586.4268,dram,resolved,232.742,3.6062,plus,309.64,30.96,hard,7.683,3862.9,25,2.76,9.22,40.3,stage_prior_periodic,0.813,16.578,59.551206870059076,15.67019066516125,0.0,2.0,0.53,0.81,3.27,physical,3013223
03013224,images/03013224_ref.png,images/03013224_wide.png,337.0941,445.851,dram,aliased,35.907,3.1894,plus,400.0,40.0,normal,8.929,0.0,1,2.95,9.29,44.8,stage_prior,1.516,18.541,30.14045908894372,9.300875639475905,0.0,3.08,12.03,0.13,1.74,physical,3013224
